date,temp,rain,sun
20081026,19.9,0,0
20081027,18,19.5,2.8
20081028,16.5,0,10.1
20081029,16.5,1.5,4
20081030,14.2,0,6.1
20081031,14.5,0,2
20081101,16.6,0,10
20081102,15,0,4.4
20081103,16.1,0,0
20081104,16.2,0,5.2
20081105,14.6,0,2.9
20081106,17.1,0,7.4
20081107,17.5,3,4.3
20081108,13.8,1.5,0
20081109,11.1,1.5,0
20081110,11.3,1,0.1
20081111,11.5,0,0.1
20081112,12,0,0
20081113,14.3,0,7.6
20081114,15,0,2.7
20081115,16.1,0,1.4
20081116,15.4,2.5,0
20081117,15.6,0,1
20081118,15.6,0,5.7
20081119,11.6,0,9.6
20081120,9.4,0,9.9
20081121,12.2,0,9.7
20081122,11.5,0,9.4
20081123,11.3,0,3.6
20081124,9.4,29.5,1.3
20081125,9.4,5.5,6.2
20081126,10.5,0,7.8
20081127,8.3,3,0
20081128,11.2,24.5,2.1
20081129,13.6,0,8.5
20081130,13.4,0,9.6
20081201,9.6,1.5,5.5
20081202,8.9,12,0
20081203,11.8,0,9.4
20081204,12.1,0,8.8
20081205,15.6,6.5,4.3
20081206,10.2,0,7.6
20081207,7,0,9.5
20081208,8.4,0,4
20081209,9.8,17.5,3
20081210,13.7,3,6.5
20081211,14.5,0,6.8
20081212,13.1,0,8.9
20081213,10.8,0,1.8
20081214,7,12.5,0.1
20081215,6.8,0,9.3
20081216,8.4,0,7.6
20081217,8.6,18.5,0
20081218,11.5,0,9.3
20081219,9.6,0,8.5
20081220,10.6,0,3
20081221,14.2,0,7.2
20081222,13.3,1.5,2.4
20081223,6.6,0,6.7
20081224,6.1,0,0
20081225,10.1,0,9
20081226,5.3,0,9.4
20081227,6.1,0,9.2
20081228,7.2,0,9.3
20081229,9.7,0,9.1
20081230,8.6,0,8.9
20081231,6.7,0,9.4
20090101,6.6,0,9.3
20090102,6.8,0,9.3
20090103,6.9,0,9.4
20090104,7.9,0,9.2
20090105,7.8,0,8.2
20090106,8.4,0,9.2
20090107,6.5,0,0.8
20090108,6.5,0,7.2
20090109,4.6,9.5,0
20090110,5.8,0,5
20090111,4.7,0,9.7
20090112,5,0,6.9
20090113,5.9,0,9.1
20090114,6.1,0,9.4
20090115,4.4,0,9.6
20090116,4.8,0,9.6
20090117,7,0,9.6
20090118,6.2,0,1.8
20090119,9.6,1.5,6.1
20090120,6.9,0,0
20090121,6.8,2.5,0
20090122,6.1,4.5,0
20090123,9.3,11.5,1
20090124,5,1.5,0.5
20090125,6.1,0,9
20090126,6.9,0,6.9
20090127,7.3,0,8
20090128,6.3,0,1.6
20090129,8.2,3,0
20090130,10.4,28.5,0
20090131,7.5,55,0
20090201,7.9,0,9.9
20090202,5.4,0,3.8
20090203,8,0,5.4
20090204,7.1,0,0.7
20090205,7,0,1
20090206,8,0,9.9
20090207,6.8,0,6.3
20090208,7.9,0,10
20090209,5,0,0.2
20090210,8.8,0,8.9
20090211,6.3,0,0.1
20090212,9.5,0,9.6
20090213,11.9,0,0
20090214,18.2,0,6.8
20090215,12.1,0,2.3
20090216,10.1,0,1.4
20090217,5.1,0,8.1
20090218,6,0,9.8
20090219,6,0,7.1
20090220,6.8,13,0.4
20090221,6.6,0,10.4
20090222,8.4,0,7.5
20090223,7.3,11,0
20090224,4.9,0.5,0
20090225,7,0,0
20090226,6.6,1.5,0
20090227,3,15.5,0
20090228,6.4,0,0.4
20090301,6.4,4,0
20090302,6.9,0,10.8
20090303,3,3,0
20090304,4.9,4.5,0
20090305,8,0,9.8
20090306,8.1,36.5,0
20090307,11.7,0,6.9
20090308,7.9,1.5,0
20090309,9.6,1.5,0
20090310,11.4,9.5,4.5
20090311,7.6,0,4.5
20090312,7.4,0,11
20090313,10.5,0,2.8
20090314,12,9.5,0
20090315,9.3,0,11.1
20090316,10.7,0,10.9
20090317,14.2,0,9.4
20090318,14.5,0,10.2
20090319,16.7,0,10.5
20090320,14.5,7,2.7
20090321,10.9,0,8.7
20090322,16.1,1,0.1
20090323,13.6,0,6.9
20090324,8,2,0.7
20090325,7.9,4.5,1.2
20090326,7.8,0,5.6
20090327,7.3,0.5,7.9
20090328,7.2,0,3.1
20090329,7.5,0,6.2
20090330,8.4,0,11.4
20090331,10.2,0,2
20090401,10.4,15.5,0.9
20090402,9.5,12.5,8
20090403,11.5,0,11.2
20090404,13.7,1,4.8
20090405,13.6,0,2.2
20090406,14.2,0,10.8
20090407,15.2,0,10.9
20090408,15.4,0,10
20090409,17.5,0,11.8
20090410,17.6,0,12.1
20090411,17.9,0,11.8
20090412,16,0,4.8
20090413,17.7,0,10.1
20090414,17.8,18.5,0.2
20090415,20.3,7,11.6
20090416,17.4,0,5.3
20090417,13,0,0
20090418,15,0,5.2
20090419,16.7,0,10.5
20090420,16.2,0,3.2
20090421,18.1,5.5,0.1
20090422,19.6,0.5,4.2
20090423,17.3,0,11.9
20090424,12.7,0.5,1.3
20090425,12,46,0
20090426,15.7,0,11.3
20090427,15.1,0,10.3
20090428,12.6,0,12.2
20090429,14.9,0,12.6
20090430,17.2,0,12.2
20090501,19,0,11.7
20090502,19.4,0,12
20090503,19.7,0,4.4
20090504,20,0,8.7
20090505,17.2,35.5,0
20090506,16.4,8,0
20090507,,,
20090508,,,
20090509,,,
20090510,,,
20090511,,,
20090512,,,
20090513,,,
20090514,,,
20090515,,,
20090516,,,
20090517,,,
20090518,,,
20090519,,,
20090520,,,
20090521,,,
20090522,,,
20090523,,,
20090524,,,
20090525,,,
20090526,,,
20090527,,,
20090528,,,
20090529,,,
20090530,,,
20090531,,,
20090601,,,
20090602,,,
20090603,,,
20090604,,,
20090605,,,
20090606,,,
20090607,21.4,0,10.6
20090608,18.3,0,0
20090609,21.3,0,0.9
20090610,23,0,2
20090611,21.5,12,0
20090612,23.2,0,7.4
20090613,22.8,0,6.3
20090614,19.6,6.5,0
20090615,20,10,1.7
20090616,19.2,43.5,0.1
20090617,20.6,0,3.7
20090618,21.2,0,0.2
20090619,21.2,0,2.9
20090620,22.4,0,3.2
20090621,23.5,25.5,0
20090622,23.4,2.5,0
20090623,25.7,1,5.3
20090624,23.8,37.5,0.6
20090625,24.1,0,1.3
20090626,24.7,0,5.5
20090627,25.3,0,9.9
20090628,22.9,17.5,0
20090629,24.3,2,7.3
20090630,22.1,17,0
20090701,23.7,6.5,0
20090702,21.5,10,0
20090703,22.5,0.5,0.2
20090704,23.7,0.5,0.2
20090705,23.5,0,0.4
20090706,23.9,2,0
20090707,26.6,0,8
20090708,26.1,0.5,0.6
20090709,26.8,0,5.6
20090710,26.4,0,0.6
20090711,24.6,0,2.3
20090712,25.1,0,2.6
20090713,27.6,0,9.1
20090714,26.6,0,7.8
20090715,27.6,0,12.4
20090716,28.2,0,8.7
20090717,25,0.5,0.8
20090718,26.7,0,0.6
20090719,27.7,0,3.4
20090720,26.6,0,4.4
20090721,22.8,9.5,0
20090722,24.4,11,0
20090723,25.8,1,1.7
20090724,27.1,0,0.8
20090725,28.2,0,10.2
20090726,29,0,12.9
20090727,27,6.5,4.7
20090728,26.2,50.5,0.1
20090729,28.2,0,2.1
20090730,27.5,0,10.3
20090731,22.5,0,1.4
20090801,23.4,0,2.8
20090802,24.3,0,2.2
20090803,25.8,0,3.6
20090804,24.4,0,0.5
20090805,26.3,0,1.2
20090806,26.5,0,0.1
20090807,28.4,10.5,7.1
20090808,27.2,0,3.6
20090809,27.3,49.5,0.2
20090810,26.7,112.5,0
20090811,25.7,4.5,2.2
20090812,25,0,6
20090813,28.1,0,8.1
20090814,27.4,0,2.7
20090815,26,0,12.4
20090816,26.6,0,10.2
20090817,25.8,0,5.1
20090818,26.1,0,7.4
20090819,26.4,0,3.4
20090820,26.6,0,9.3
20090821,28,0,2.1
20090822,28.4,0,3.4
20090823,26.6,0,4.9
20090824,25.1,2,3.8
20090825,24.2,0,6.3
20090826,24,0,6.9
20090827,24.5,0,4.9
20090828,26.5,0,11.2
20090829,27.8,0,10.9
20090830,22.2,15.5,0
20090831,19,54.5,0
20090901,25,0,7.4
20090902,22.1,0,0
20090903,22.1,0,0.6
20090904,22.6,0,2.5
20090905,24.1,0,8.5
20090906,23.8,0,10.2
20090907,23.8,0,4.7
20090908,24,0,1.3
20090909,22.2,0,0.2
20090910,23.4,0,8
20090911,23.6,0,3.8
20090912,21.3,23.5,0
20090913,22.8,0,6.1
20090914,22.2,0,6
20090915,21.2,1,0
20090916,22.6,5.5,8.9
20090917,21.5,0,9.4
20090918,20.1,0,1.1
20090919,20.9,0,0
20090920,21.5,0,10.1
20090921,21,0,1
20090922,23,0,2.7
20090923,23.4,0,4.6
20090924,22.5,0,9.2
20090925,22.6,0,9.1
20090926,22.7,0,7.3
20090927,21.4,0,2.1
20090928,22.7,0,6.1
20090929,22.4,3,0
20090930,19.5,13,0
20091001,20.3,1.5,3.2
20091002,22,14.5,0
20091003,22.7,13,1.6
20091004,22.1,0,8.5
20091005,19.4,6.5,0
20091006,17.4,36.5,0
20091007,17.6,14.5,0
20091008,22.5,83.5,7.4
20091009,20.1,0,4.4
20091010,17.1,0,4.4
20091011,18.4,0,10.4
20091012,18,0,3.9
20091013,19.2,7,8.4
20091014,18.1,38.5,1.2
20091015,17.2,0.5,10.1
20091016,17.3,0,9.4
20091017,18.6,0,1.2
20091018,19.8,0,7.7
20091019,19.4,0,4.9
20091020,21.6,0,3.4
20091021,18.5,0,8
20091022,18.2,0,4.5
20091023,17.6,0,5.3
20091024,15.6,6.5,0
20091025,15.1,1.5,0
20091026,15,62.5,0
20091027,19,2,9.9
20091028,17.4,0,9.2
20091029,17.2,0,1.1
20091030,19.7,0,7.3
20091031,18,0,6.2
20091101,20,11,4.1
20091102,12.9,13,0.1
20091103,9.6,1.5,9.7
20091104,12.7,0,5.1
20091105,13.8,0,1.5
20091106,15.1,0,8.5
20091107,16.5,0,6
20091108,17.4,0,1.5
20091109,17.6,0,6.4
20091110,18.4,0.5,1.5
20091111,17.7,50,0
20091112,12.7,1,0
20091113,11.5,4,0
20091114,17.5,15,0.1
20091115,16.9,0,8.7
20091116,14.1,0,0.2
20091117,10.2,22.5,0
20091118,10.6,0.5,4.7
20091119,7.6,7.5,0
20091120,10,0,6.6
20091121,11.7,0,8.4
20091122,7.8,0,0
20091123,10.9,1.5,4.8
20091124,12,5,1.1
20091125,12.3,10,0
20091126,13.6,0,5.5
20091127,14.4,0,4
20091128,13.5,0,6.8
20091129,10.3,1.5,0.8
20091130,9.4,8,0
20091201,11.4,0,7.2
20091202,11.9,0,8.6
20091203,10,23,0
20091204,10.9,0.5,7.6
20091205,10.6,25,0.7
20091206,11.9,0,7.5
20091207,10.2,0,8.5
20091208,9.5,0,8.6
20091209,10.1,0,0
20091210,10.6,0,7.7
20091211,8.3,35.5,0
20091212,13.1,2.5,1.9
20091213,10.8,0,3
20091214,8.3,3,2.8
20091215,7,0,1.6
20091216,6.1,0,0
20091217,6.9,0,7.4
20091218,7.3,0,8.9
20091219,6.1,0,8.4
20091220,7,0,9.1
20091221,6.4,0,9.2
20091222,5.5,0,4.8
20091223,8.2,0,8.3
20091224,9.3,0,8.4
20091225,8.5,0,7.4
20091226,9,0,5.7
20091227,8.9,0,7.5
20091228,9,9.5,4.9
20091229,7.3,0,4.4
20091230,9.2,0,3.8
20091231,7.7,0,4.2
20100101,5.3,0,8.4
20100102,7,0,9.3
20100103,6.7,0,6.9
20100104,5.9,0,5.2
20100105,8.2,5.5,7.3
20100106,6.7,0,8.6
20100107,8,0,7.8
20100108,7.5,0,8.7
20100109,7.2,0,9.3
20100110,7,0,9.2
20100111,4.8,0,0
20100112,4,8.5,0
20100113,5.6,0,6
20100114,4,0,9.3
20100115,4.2,0,9.1
20100116,3.6,0,8.3
20100117,4.3,0,9.4
20100118,4.8,0,3.8
20100119,7.7,0,9.2
20100120,11.7,0,6.2
20100121,13.4,0,0
20100122,6.8,0,5.5
20100123,6,0,8.8
20100124,6.5,0,9.7
20100125,8.2,0,6.3
20100126,7,0,9.8
20100127,7.4,0,7.7
20100128,12.9,0,0
20100129,7.9,0,2.3
20100130,8.4,0,7.6
20100131,9.1,0,7.6
20100201,5.6,24.5,0
20100202,4.3,0.5,2.4
20100203,3.7,0,3.5
20100204,2.5,0,3.5
20100205,4.8,0,9.5
20100206,3.2,0,7
20100207,5.4,0,10
20100208,6.4,0,7.4
20100209,15.1,0,6.3
20100210,8.9,0,0
20100211,4.4,12.5,0
20100212,3.3,1.5,0
20100213,2.1,0.5,0
20100214,4.2,0,5.6
20100215,5.4,17.5,0
20100216,3.8,0.5,0
20100217,3.1,0,0
20100218,3.1,2,1.1
20100219,4.7,0,3.1
20100220,6.3,0,8.1
20100221,5.2,0,3.2
20100222,7.1,0,1
20100223,9.5,0,4.9
20100224,11.3,0,5.6
20100225,13.7,0,6.1
20100226,16.6,6,0
20100227,10.7,33.5,0.2
20100228,5.2,14,1.4
20100301,10.4,2,2.9
20100302,5.3,3,0
20100303,7.6,0,2.9
20100304,7.3,3,0
20100305,11.7,2,8.9
20100306,10.7,9,0
20100307,6.2,6,0
20100308,5.2,0,4.3
20100309,3.8,21,0
20100310,5.9,7,3.9
20100311,9.2,0,10.7
20100312,9.9,0,8
20100313,15.3,0,7.6
20100314,9.9,0,7.9
20100315,13.5,0,0.3
20100316,16.7,25,5.7
20100317,9.7,0,3.3
20100318,9.2,0,2.9
20100319,7.7,2,1.8
20100320,14.9,0,8.1
20100321,14.9,11.5,5.6
20100322,9.3,0,5.6
20100323,10.8,2.5,
20100324,6.6,26,0
20100325,5,30.5,0
20100326,7.5,0,0.5
20100327,7.8,0,6.3
20100328,5.2,0,0.5
20100329,3.8,2,1.2
20100330,5.1,0,10.7
20100331,10.1,0,3.5
20100401,15.1,0,4.3
20100402,15.1,2.5,0
20100403,10.6,0,4.5
20100404,8.6,0,1.6
20100405,9.8,25.5,0
20100406,13.5,0,6.9
20100407,11.7,9,0
20100408,8.1,0,10.6
20100409,10.8,0,3.7
20100410,15,0,2.2
20100411,16.9,0,5.2
20100412,8.1,29,0
20100413,14.2,7,6.1
20100414,13.8,0.5,3.8
20100415,6.1,10,0
20100416,4.8,15.5,0
20100417,5.3,19,2.3
20100418,11.3,0,9.4
20100419,15.1,0,6.1
20100420,15.5,9.5,0.3
20100421,17.7,0,8.3
20100422,8.5,22,0
20100423,7.8,1.5,0
20100424,10.2,0,4.5
20100425,12.5,0,12.7
20100426,14,0,9.9
20100427,12.9,4.5,0.1
20100428,14.8,29,0.1
20100429,18,0,10
20100430,14.8,0,11.1
20100501,15.9,0,12.5
20100502,17.2,0,12.3
20100503,18.5,0,7.4
20100504,19.4,0,6.5
20100505,20.8,0,10.3
20100506,22.2,0,11.1
20100507,20.7,2,0.2
20100508,19.2,0.5,10.6
20100509,20.5,0,11
20100510,18.7,0,3.8
20100511,17.1,16,0
20100512,16.1,8.5,3
20100513,16.9,0,10.6
20100514,14.5,0.5,2.9
20100515,14.4,0,8.7
20100516,16.8,0,8.3
20100517,19.7,0,12.7
20100518,21.3,0,11.4
20100519,20.2,3,1.6
20100520,20.3,15.5,0
20100521,22.9,0,12.8
20100522,22.2,0,7.7
20100523,17.8,15,0
20100524,19.8,8,0
20100525,22.9,0,9.1
20100526,17.6,8.5,2.1
20100527,16.9,3,5.3
20100528,17.7,0,5.5
20100529,15.6,0,0
20100530,14.5,1,0.5
20100531,16.6,0,9.5
20100601,16.6,0,12.3
20100602,18.1,0,13.5
20100603,20,0,13
20100604,21.2,0,12
20100605,19.6,2,7.8
20100606,20.3,0,10.7
20100607,22.1,0,7.2
20100608,20.3,0,0
20100609,18.9,4.5,0
20100610,21.6,0,12.2
20100611,21.5,0,4.7
20100612,23.6,0,12.5
20100613,23,0,4
20100614,18.8,13.5,0
20100615,22.8,6.5,8.7
20100616,25,7.5,5.9
20100617,26.3,0,10.4
20100618,23.8,28,1
20100619,25.1,10.5,4
20100620,25.1,0,0.3
20100621,24.8,0.5,4.2
20100622,25.2,0,2.7
20100623,24.1,16.5,0.4
20100624,24.3,0,6.4
20100625,25.1,0,7.8
20100626,25.5,0,0
20100627,26,1.5,0.9
20100628,27.1,0,1.7
20100629,25,1.5,0
20100630,25,1,3.3
20100701,26.5,0,5
20100702,26.5,0,3.9
20100703,26.2,0.5,0.7
20100704,26.5,3,4.1
20100705,26.3,0,1.9
20100706,27.3,0,2.9
20100707,25.1,17.5,0.1
20100708,26.5,0,10
20100709,25.3,9,0.2
20100710,26.9,0,11.6
20100711,26.6,0,1.7
20100712,27.6,0,0.9
20100713,24.4,7.5,0.1
20100714,26.8,1.5,8.2
20100715,28.3,0,9.3
20100716,28.5,0,12.5
20100717,28.1,0,9.6
20100718,28.4,0,10.6
20100719,28.9,0,11.5
20100720,28.9,0,10.2
20100721,30.4,0,10.9
20100722,29.8,0,10.8
20100723,29.9,4.5,6.6
20100724,30.2,0,10.4
20100725,28.9,0,9.3
20100726,28.6,0,8
20100727,29.5,0,12.7
20100728,29.5,0,12.6
20100729,26.3,7.5,0.6
20100730,27.1,11.5,0.5
20100731,28.7,0,3
20100801,29.2,0,5.8
20100802,29.5,0,3.4
20100803,29.1,0,8.2
20100804,29.3,0,9.1
20100805,30.2,0,12.5
20100806,28.8,0,7.2
20100807,28.7,0,12.1
20100808,28.8,0,5.9
20100809,26.5,10,0.4
20100810,27.6,12.5,4.1
20100811,28.3,0,4.9
20100812,28.7,2,2.7
20100813,27.7,0,3.1
20100814,28.9,0,1.7
20100815,29.9,0,9.5
20100816,30.7,0,9.8
20100817,30.9,0,11.9
20100818,29.6,0,5.1
20100819,28,0,3.9
20100820,27.2,0,2.7
20100821,28.3,0,9.1
20100822,28.9,0,11.7
20100823,29.3,0,11.3
20100824,29.1,0,11.7
20100825,29.3,0,11.3
20100826,29.5,0,11.5
20100827,29.3,0,11.2
20100828,29.6,0,11.2
20100829,29.3,0,10
20100830,29.6,0,10.5
20100831,29.7,0,10.3
20100901,29.6,0,8.2
20100902,29,0,1
20100903,29.6,0,11.8
20100904,30.5,0,10.7
20100905,29.4,0,5.9
20100906,29.8,0,10
20100907,29.9,0,7.9
20100908,25.8,153,0
20100909,24.3,0,8.1
20100910,25.4,0,4.8
20100911,27.8,0,11.2
20100912,27.3,0,7.2
20100913,28,5,6.5
20100914,25.5,0,5.6
20100915,23.6,0,1.5
20100916,21.5,55.5,0
20100917,24.1,0,7.9
20100918,25.1,0,8.6
20100919,25.4,0,9.3
20100920,25.8,0,2.9
20100921,27.1,0,8.2
20100922,27.8,0,10.6
20100923,20.1,29.5,0
20100924,17.9,3.5,0
20100925,17.5,24,4.8
20100926,19,4.5,5.7
20100927,16.8,36,0
20100928,19.5,58,0.1
20100929,21.9,0,5.7
20100930,19.2,17,0
20101001,20.5,0,4.4
20101002,20.6,0,7.4
20101003,20.2,0,4.8
20101004,21.2,7.5,0.6
20101005,22.2,0,2.9
20101006,21.5,0,7.2
20101007,20.8,0,2.9
20101008,20.6,0,7.8
20101009,18.5,48,0
20101010,20.1,27,2.9
20101011,23.1,0,9.6
20101012,21.9,1,1.1
20101013,22.3,0.5,4
20101014,21,0,1
20101015,20.9,0.5,3.4
20101016,21.3,0,4.9
20101017,20.4,0,0.1
20101018,19.1,0,5.6
20101019,18.2,0,0
20101020,18.3,1.5,0
20101021,17.9,4.5,0
20101022,17.5,0,0.7
20101023,16.1,0,7.1
20101024,15.2,27,0
20101025,17.1,1.5,0
20101026,15.9,6.5,0
20101027,12.1,0,7.5
20101028,10,32.5,0
20101029,13.7,0.5,0
20101030,13.4,36,0
20101031,16,0,0.5
20101101,17.6,47.5,3
20101102,17.9,0,7.7
20101103,14.9,0,8.6
20101104,11.1,1.5,2
20101105,13.7,0,9.8
20101106,15.5,0,6.8
20101107,15.5,0,3.5
20101108,16.4,0,6.2
20101109,17.1,0,9.2
20101110,14.3,0,9.8
20101111,14,0,8.9
20101112,15.3,0,6
20101113,15.6,0,1.7
20101114,15.3,0,0
20101115,11.8,5,1.8
20101116,9.8,0,6.5
20101117,8.7,7.5,0
20101118,10.4,3.5,2.4
20101119,11.8,0,4
20101120,13.1,0,1.6
20101121,14.1,1,2.3
20101122,15,0,0.1
20101123,13.6,26.5,1.1
20101124,11.1,0,8.7
20101125,11,7.5,6.3
20101126,12.6,7,1
20101127,12,0,6.2
20101128,13.6,0,8
20101129,12.1,0,8.2
20101130,12.3,0,6.1
20101201,13.3,0,5.3
20101202,14.3,0,5.8
20101203,18.6,45.5,6.2
20101204,12.9,0,9.5
20101205,12.1,0,7.7
20101206,12.4,0,6.2
20101207,11.9,0,1.6
20101208,9,11.5,7.3
20101209,9.1,0,8.3
20101210,9.8,0.5,8.6
20101211,14.1,0,8.5
20101212,11.9,0,5.6
20101213,8.3,4,0
20101214,10.5,6.5,0
20101215,11,0,5
20101216,5.7,0,0
20101217,6.6,0,7.6
20101218,8.1,0,9.2
20101219,7.2,0,0.3
20101220,10.7,0,5.9
20101221,11.3,2.5,3.3
20101222,14.1,40,6.9
20101223,12.7,0,9.4
20101224,9.5,0,8.9
20101225,6.7,0,9.2
20101226,8.5,0,8
20101227,8.5,0,9.3
20101228,8.2,1,8.2
20101229,8.7,0,9.2
20101230,4.6,0,0.8
20101231,6.2,0,8.7
20110101,7,0,8.5
20110102,6.9,0,8.4
20110103,6,0,4.7
20110104,6.3,0,5.9
20110105,7.8,0,7.2
20110106,7.4,0,5.9
20110107,4,0,9.5
20110108,6.2,0,9.4
20110109,6.6,0,9
20110110,3.7,0,9.1
20110111,3.2,0,6
20110112,5,0,8.9
20110113,4.4,0,6.7
20110114,4,0,9.3
20110115,4.2,0,1.6
20110116,2.7,0,6.9
20110117,6,0,8.9
20110118,6.5,0,9.7
20110119,6.2,0,9.5
20110120,5.6,0,9.2
20110121,5.3,0,8.7
20110122,5.5,0,9.2
20110123,5.5,0,5.9
20110124,5.2,5,5.2
20110125,5.8,0.5,9.5
20110126,5.3,0,8.2
20110127,5.6,0,8.9
20110128,4.2,0,9.1
20110129,4,0,4.5
20110130,3.3,0,8.6
20110131,3.2,0,9.8
20110201,5.6,0,9.7
20110202,5.7,0,4.1
20110203,7.2,0,9.6
20110204,8.4,0,9.5
20110205,7.8,0,5.3
20110206,8.2,4,5.7
20110207,8.8,0,9.2
20110208,5.9,0,1.2
20110209,4.5,6,3.5
20110210,6.9,0,6.8
20110211,2.1,8,0
20110212,2.2,1.5,0.1
20110213,5.3,0,10.1
20110214,4,19.5,0
20110215,5.2,3,6.8
20110216,7.4,0,9
20110217,10.8,0,0.6
20110218,11.2,53,1.5
20110219,6.2,0,4.6
20110220,7.5,0,0
20110221,6.3,1,0.8
20110222,5.9,0,5.8
20110223,8,0,9.1
20110224,10.6,0.5,0
20110225,15.4,0,9.9
20110226,7,0,10.6
20110227,10.7,0,8.8
20110228,5.2,36.5,0
20110301,5.6,11,0
20110302,6,1.5,0.3
20110303,4.5,0,7.2
20110304,4.6,0,10.4
20110305,7.4,0,10.8
20110306,9.8,0,7.1
20110307,4.3,22,0
20110308,6.8,0.5,7.2
20110309,7.4,0,8.5
20110310,6.1,0,11
20110311,6.5,0,8.8
20110312,8.3,0,10.6
20110313,11.1,0,11
20110314,14.7,0,8.2
20110315,11.3,0,1.1
20110316,7.7,0,6.2
20110317,4.8,0,9.4
20110318,5.7,0,11.1
20110319,12.4,0,7.8
20110320,13.3,0,3.3
20110321,11.3,22,0
20110322,7,14.5,0
20110323,6.3,2,1.1
20110324,4.9,0,2
20110325,7.8,0,8.3
20110326,7.8,0.5,11.3
20110327,7.1,0,10.1
20110328,8.5,0,10.6
20110329,10.6,0,11.2
20110330,11.5,0,8.8
20110331,9.6,0,9.7
20110401,10.8,0,11.7
20110402,14.3,0,5
20110403,8.2,0,0
20110404,8.7,0,10
20110405,9.7,0,12.1
20110406,13.2,0,12.1
20110407,15.6,0,7.1
20110408,17,0,1.9
20110409,16.5,0,0
20110410,13.5,0,3.9
20110411,13.5,6,7.2
20110412,10.9,2,11.3
20110413,13.9,0,12.1
20110414,15.7,0,12.2
20110415,18.1,0,6.9
20110416,18.3,0,6.9
20110417,13.3,0,9.3
20110418,14.9,0,3.8
20110419,12.5,24.5,6.5
20110420,10.6,0,7.5
20110421,12.5,0,1.2
20110422,15.6,0,3
20110423,16.9,17,0
20110424,16.4,0,11
20110425,14.8,0,11.4
20110426,16.5,0,9.8
20110427,20.6,0.5,6.5
20110428,18.8,3,9.4
20110429,14.7,0,7.6
20110430,16.9,0,8
20110501,18.4,2,0
20110502,19.5,0,9.9
20110503,15.8,2.5,0.2
20110504,17,0,10.5
20110505,15.5,0,1.1
20110506,16.2,0,2.1
20110507,17.3,1.5,0
20110508,20,0,11.7
20110509,19.7,0,7.8
20110510,22.1,4.5,1.1
20110511,14.8,43,0
20110512,15.8,21,0
20110513,19.9,0,3.1
20110514,20,0,10.7
20110515,20.7,0,11.4
20110516,20.6,0,3.2
20110517,18.1,6,0.2
20110518,19.2,0,9
20110519,20.8,0,13
20110520,21.5,0,12.1
20110521,22.3,0,11
20110522,20,7.5,5.3
20110523,15.8,1,0
20110524,14,24,2.1
20110525,17.6,0,11
20110526,18.8,0,1.5
20110527,18.9,1,0
20110528,19.2,21,0
20110529,18.3,57,0
20110530,17.4,5.5,0
20110531,14.5,0,6.1
20110601,15,0,2.5
20110602,16.8,15.5,0
20110603,19.4,0,7.1
20110604,21.9,0,10.9
20110605,22.4,0,4.1
20110606,22.9,0,11.8
20110607,21.4,0,0.8
20110608,19.8,2,2.1
20110609,21.4,0,5.6
20110610,23.3,0,2.9
20110611,21.8,49.5,0.1
20110612,23,0,1.8
20110613,20.4,40,0
20110614,21.1,0,0.4
20110615,20.9,0,1.3
20110616,20.9,5,0
20110617,19.5,15.5,0.1
20110618,20.1,6,0
20110619,21.6,0,0.5
20110620,23.4,0,1.3
20110621,24.8,0.5,5.7
20110622,26.6,0,12.8
20110623,26,0,0.4
20110624,26.9,0,8.3
20110625,23.9,0,3.2
20110626,20.7,0,0
20110627,22.9,0,0
20110628,27.9,0,7.6
20110629,29.2,0,12.1
20110630,28.1,1,7
20110701,27.5,1.5,5.6
20110702,26.1,0,3.8
20110703,27.5,0,8.2
20110704,28.2,0,7.6
20110705,28,0,8.4
20110706,27.3,0,10.4
20110707,26.6,0,3.5
20110708,27.8,0,0
20110709,28,0,9.5
20110710,28.2,0,13.6
20110711,28.6,0,12.7
20110712,28.4,0,10.2
20110713,28.2,0,12.3
20110714,28.7,0,11.9
20110715,28.8,0,13.6
20110716,28.6,0,11.8
20110717,29.6,0,10.6
20110718,29.7,0,5.6
20110719,27.7,9.5,0
20110720,26.5,1,0.2
20110721,20.3,0.5,2.5
20110722,20.8,0,8.6
20110723,21.9,0,0.2
20110724,25.2,0,3.9
20110725,27.2,0,9.1
20110726,27.1,0,2.4
20110727,27.2,0,1.4
20110728,26.1,4,0.2
20110729,26.1,1.5,0.1
20110730,25.2,10,0.9
20110731,23.5,0,0.1
20110801,24,0,4.8
20110802,25.1,0,5.8
20110803,26.2,2,1.9
20110804,26.9,4.5,6
20110805,27,11.5,4.4
20110806,28.2,0,7.9
20110807,28.8,0,4.5
20110808,29.2,0,9.5
20110809,29.6,0,10.1
20110810,30.1,0,12.3
20110811,30.2,0,8.9
20110812,30.4,0,8
20110813,29.6,0,6.3
20110814,29.9,0,9.6
20110815,29.8,0,10.8
20110816,29.9,0,7.2
20110817,30.3,0,10.8
20110818,30.5,0,10.7
20110819,25,24.5,1.4
20110820,23.7,0,0
20110821,21.1,8,0
20110822,21.7,16.5,0
20110823,26.6,0.5,8.9
20110824,27.5,35,3.8
20110825,27.8,5,0.7
20110826,26.7,22,7.7
20110827,24.2,7.5,2.3
20110828,25.5,0,8.1
20110829,25.4,0,4.8
20110830,26.1,1.5,8.8
